name,duration,rating,genre,poster,years,total_years
Komedi Türk,None,3.7,['Comedy'],"https://m.media-amazon.com/images/M/MV5BN2QwODA2NmItNzlhZC00OTUzLWIxYjctNTVjNzcxMGJlODNkXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR222,0,190,281_.jpg",['2008'],None
Komiser Nevzat,None,None,['Crime'],None,['2007'],None
Komplo Teorisi,60,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BODE2MWJkYjUtNGQ3My00N2YzLWFkZGYtMzZkMWExMzk1NmY1XkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UX140_CR0,15,140,140_.jpg","['2011', '2014']",None
Komsular,45,None,['Comedy. Family. Romance'],"https://m.media-amazon.com/images/M/MV5BZjE4MDhmODYtY2NjYy00M2NmLTkyMTUtZTBkY2I0ODgzZGU0XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR6,0,190,281_.jpg","['1993', '1995']",None
Komsular,75,None,['Comedy. Drama'],"https://m.media-amazon.com/images/M/MV5BN2VkZWVhNDMtOTI1Mi00MTRjLTg3OWEtYTA2OGNlMzgwYmYwXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg",['2017'],1
Konteynir Brothers: Hurdalik,15,6.1,['Comedy'],"https://m.media-amazon.com/images/M/MV5BZTQ0MGFhNmItNmM3Mi00NjFlLThmMDUtOTg1YzM0N2U1MTc1XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg",['2022'],2
Konusanlar,50,6.1,['Comedy. Talk-Show'],None,"['2021', ' ']",None
Konusmamiz Lazim,None,None,None,"https://m.media-amazon.com/images/M/MV5BOWUyNDFhOWEtNzM5OC00ZGE0LWEwOTItNjE4OWUwYWJkZjgwXkEyXkFqcGdeQXVyMzAwMDgzMA@@._V1_QL75_UY140_CR55,0,140,140_.jpg","['2021', '2022']",None
Korkusuzlar,None,6.4,['Action'],"https://m.media-amazon.com/images/M/MV5BOWJkNzEwOGUtNmY0NS00NDlhLWFlYWUtNzY3Y2Y5NjczMzZjXkEyXkFqcGdeQXVyMzE2MzgxNDk@._V1_QL75_UY281_CR155,0,190,281_.jpg",['2007'],None
Korsan TV,None,5.8,['Comedy'],"https://m.media-amazon.com/images/M/MV5BNGNmYjJlNzktOTI1ZC00NjdlLWEyZDEtOTk1ZjAwZDA3ZDZmXkEyXkFqcGdeQXVyOTQ1Mzg0Mzg@._V1_QL75_UY140_CR35,0,140,140_.jpg",['2001'],None
Koyu Beyaz,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMWE0ZjQ3YjctMjRmYi00YTgyLWFhMDAtNDM5OWJlYjk1NjQ5XkEyXkFqcGdeQXVyNjEwMDI1OQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg",[''],None
Koyu Kirmizi,115,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMjRhYTI4ODItMWY3Mi00YWU3LWEyOTktNjNkNDk5Y2E0NDRhXkEyXkFqcGdeQXVyNDc2ODIzMjA@._V1_QL75_UY281_CR173,0,190,281_.jpg","['2012', '2013']",2
Koçum Benim,None,6.8,['Comedy. Sport'],"https://m.media-amazon.com/images/M/MV5BNTdkNGMyMTktZDYzYS00YTBjLWEyMjQtNDhmMzQ4ZjAwZGM0XkEyXkFqcGdeQXVyMTIyMjI4OTkx._V1_QL75_UY207_CR157,0,140,207_.jpg","['2002', '2003']",1
Kral Kaybederse,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMjJhNjdmZTktMDEzNC00YmJkLWIxZGEtMzhlNTkxZmE3YWRlXkEyXkFqcGdeQXVyNTM5NjkxMzM@._V1_QL75_UY281_CR11,0,190,281_.jpg","['2022', ' ']",4
Kral Sakir,None,6.1,['Animation. Comedy'],None,"['2016', ' ']",1
Kral ve Ben,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BN2FhNjU0YjQtNjhkMi00ZTIzLTg1NGYtZjU3N2YwY2Q5ZDgxXkEyXkFqcGdeQXVyNDIwOTkyNjM@._V1_QL75_UY281_CR34,0,190,281_.jpg",['2008'],3
Kral Çiplak,120,7.2,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMTU3MTg3MTMxNl5BMl5BanBnXkFtZTcwODgwMzY0OA@@._V1_QL75_UY281_CR9,0,190,281_.jpg","['2009', '2012']",2
Krem,80,3.3,['Comedy. Drama. Fantasy'],"https://m.media-amazon.com/images/M/MV5BOTZhNTVkZGEtMTJkZC00MTc3LTgxMjUtNDBjYzFmOTQ4OTE0XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR46,0,190,281_.jpg","['2012', '2013']",None
Kuaförüm Sensin,120,1.7,['Reality-TV'],None,['2019'],None
Kudüs'ten Türkiye'ye Ilahilerimiz,30,None,['Documentary. Music'],"https://m.media-amazon.com/images/M/MV5BYjYwNmJjODQtY2FlYi00MDUwLWE5MjgtN2I3OWI2ODViNjVkXkEyXkFqcGdeQXVyMjUzMTc4MTc@._V1_QL75_UY281_CR45,0,190,281_.jpg",['2018'],2
Kukuli,10,4.1,['Animation. Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BM2Y4Njc4NzUtMTIyNC00YTFkLTk0MzEtNTI3YzhlOTBlYTE3XkEyXkFqcGdeQXVyMTE3MjQ2MzUw._V1_QL75_UY281_CR155,0,190,281_.jpg","['2013', '2019']",None
Kukuli Spanish,None,None,None,None,"['2021', ' ']",None
Kulaktan Kulaga,43,None,['Music'],"https://m.media-amazon.com/images/M/MV5BZmI2YzZiODMtYWYyOS00ZDlmLTkzZjYtMjczMmZmMGFiYzRiXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_QL75_UX190_CR0,2,190,281_.jpg",['2014'],2
The Club,55,7.8,['Drama'],None,"['2021', '2022']",None
Kum Saati,None,None,['Talk-Show'],None,['2010'],None
Kumar,None,None,None,"https://m.media-amazon.com/images/M/MV5BYjBhOTI1NmYtMzMwZC00YWYyLWJiMmItYWVlMTdmNTZlN2ZmXkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UX140_CR0,0,140,140_.jpg",['2000'],None
Kumarbaz,None,5.2,None,None,['1993'],None
Kumdan Kissalar,10,None,['Biography. Drama. History'],"https://m.media-amazon.com/images/M/MV5BNTZhOTQ5MjEtM2ZjZS00YjgzLWI2NmUtOWMwNDExY2ZkMGQxXkEyXkFqcGdeQXVyNTczMjA3ODg@._V1_QL75_UY281_CR155,0,190,281_.jpg",['2014'],None
Kumsaldaki Izler,None,4.7,['Drama'],"https://m.media-amazon.com/images/M/MV5BMDIxZTkxNDMtMjAwZC00Y2QwLWFmMzEtYzMwNzQ4ZDBkYzlhXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_QL75_UY281_CR47,0,190,281_.jpg",['2002'],None
Kur'an-i Kerim'i Güzel Okuma Yarismasi,120,6.8,['Game-Show'],"https://m.media-amazon.com/images/M/MV5BMTcwMTgyMWMtYzRiMC00YTUxLWFiMzQtZDFjMGUyMjQzZWM5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR0,0,190,281_.jpg",['2017'],1
Kursun,120,6.4,['Drama'],"https://m.media-amazon.com/images/M/MV5BZDgxZTBjYjMtMDc2NS00OGY1LTg3ZmItOTYwN2JhZDU3YTE2XkEyXkFqcGdeQXVyMTU5MjI3MzU@._V1_QL75_UY281_CR133,0,190,281_.jpg",['2019'],None
Kursun Bilal,None,5.1,['Crime'],"https://m.media-amazon.com/images/M/MV5BNzQ0MWIwZTgtNDZkOC00MDgxLWE5YzctNjRlOWRiN2RhZmY2XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR4,0,190,281_.jpg","['2011', '2012']",1
Kursun Yarasi,60,6.3,['Adventure'],"https://m.media-amazon.com/images/M/MV5BZDhkMzUyNTctZWQ3Ni00ZWZhLTg3ZGUtNjcyMTE0Y2Q0NDM4XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR5,0,190,281_.jpg","['2003', '2005']",None
Kurt Kanunu,75,6.8,['Adventure. Drama. History'],"https://m.media-amazon.com/images/M/MV5BZGM1ODI3ZjYtZWQwMS00MzYyLTg1NDItNzE5MDRhMzQ1NWFhXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_QL75_UX190_CR0,15,190,281_.jpg",['2012'],None
Kurt Seyit ve Sura,90,7.3,['Drama. History. Romance'],"https://m.media-amazon.com/images/M/MV5BNTU4OWY5YjUtMjYyOC00NzcxLTlkZjgtY2U3YTJmYmVmYTU4XkEyXkFqcGdeQXVyODY0NDk4NDg@._V1_QL75_UX190_CR0,1,190,281_.jpg",['2014'],3
The Valley of the Wolves,60,7.8,['Action. Crime. Drama'],"https://m.media-amazon.com/images/M/MV5BNWY2NTk0NDUtY2VhNC00ODNiLWI2OWYtMzM2MTViZTY5M2YxXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX140_CR0,12,140,140_.jpg","['2003', '2005']",None
Kurtlar Vadisi,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BNzkwNzYwOTE4OV5BMl5BanBnXkFtZTcwNDgxMDMzNA@@._V1_QL75_UY281_CR8,0,190,281_.jpg",[''],10
Valley of the Wolves: Ambush,120,6.1,['Action. Crime. Drama'],"https://m.media-amazon.com/images/M/MV5BOGY0NDYxM2MtZjMxMC00ZmU3LWExMzgtMzU3NzBiMWUwYThkXkEyXkFqcGdeQXVyNjUwOTk3NDM@._V1_QL75_UY281_CR121,0,190,281_.jpg","['2007', '2016']",1
Kurtlar Vadisi: Terör,120,6.2,['Action. Adventure. Crime'],"https://m.media-amazon.com/images/M/MV5BYzgwZmIwZDktNTBjYi00NWUyLTljMzAtOTYxZDgwNzgyMjYxXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX190_CR0,30,190,281_.jpg",['2007'],4
Kurulus: Osman,120,7.5,['Action. Adventure. Drama'],"https://m.media-amazon.com/images/M/MV5BODY0NjU1MDEtZDI2Yy00YmU2LTkxZjYtYWVhOTNkYzY1OWY4XkEyXkFqcGdeQXVyNDg0NjMwNDY@._V1_QL75_UY281_CR3,0,190,281_.jpg","['2019', ' ']",None
Kuruntu Ailesi,45,7.1,['Comedy'],"https://m.media-amazon.com/images/M/MV5BNWMxYzkyNzItMzliYy00NzE5LWJiOTgtZDM3N2VkZTdmYTQxXkEyXkFqcGdeQXVyMTA2NjY5NzM2._V1_QL75_UY281_CR116,0,190,281_.jpg","['1983', '2002']",1
Kurye,None,None,['Comedy. Reality-TV. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYmE3MTkwMjItNDFjYS00OTYwLTk3NDctY2EwODBiOTRkZGRlXkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UY140_CR4,0,140,140_.jpg",['2022'],None
Kus Dili,None,5.9,None,"https://m.media-amazon.com/images/M/MV5BZDA2ZDZhN2QtYzZjOS00N2U4LWI2OTYtODI0ZDk4OTgwYTQxXkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_QL75_UY281_CR6,0,190,281_.jpg",['2006'],2
As the Crow Flies,45,6.3,['Drama'],"https://m.media-amazon.com/images/M/MV5BNTljMzBhNjYtODQ5YS00NjVlLTlhYWMtZDVkMzM0OTBkNDFiXkEyXkFqcGdeQXVyMjM1NzcyMjM@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2022', ' ']",1
Kuslarla Yolculuk,None,6.9,['Mystery'],"https://m.media-amazon.com/images/M/MV5BZGU3NzBmOWItZTJlNy00ZmMxLTk4NDMtMWZmZTI5ZjE5Y2ZhXkEyXkFqcGdeQXVyMTIxODk3NDg4._V1_QL75_UY281_CR46,0,190,281_.jpg",['2020'],None
Kustof,None,None,['Action. Drama'],None,['2021'],None
Kusursuz Dunya,None,None,['Comedy'],"https://m.media-amazon.com/images/M/MV5BZWU5MjFhZmItZDI3ZC00NmYyLWJlNTktMmU5YmQ2OTRjYzg1XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR19,0,190,281_.jpg",[''],1
Kusursuz Kiraci,105,6.9,['Comedy. Drama. Mystery'],None,['2022'],None
Kuyruk,None,1.4,['Game-Show'],"https://m.media-amazon.com/images/M/MV5BN2NiZjI4Y2UtZTdiMC00MmVjLWFhMTAtY2UxZDQwZGVlYThjXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR93,0,190,281_.jpg","['2016', '2017']",1
Kuzenlerim,45,6.2,['Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BMTQxOTA0MzA0Ml5BMl5BanBnXkFtZTcwMjA0OTgxOQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg",['2002'],3
Kuzey Güney,90,7.7,['Drama'],"https://m.media-amazon.com/images/M/MV5BNTJhOTczMTQtNWFiMS00OWQ0LWIxMWYtYmM4MmNkOTdiNGFiXkEyXkFqcGdeQXVyNzE2MjU3Mzk@._V1_QL75_UY281_CR93,0,190,281_.jpg","['2011', '2013']",2
Kuzey Rüzgari,90,5.4,['Action. Adventure. Drama'],"https://m.media-amazon.com/images/M/MV5BZDEwMjUwYjQtOWE5MC00YTQ3LWFlNDAtYjVlNzE5MDczMjIzXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR4,0,190,281_.jpg","['2007', '2008']",3
Kuzey Yildizi,120,5.9,['Comedy. Romance'],"https://m.media-amazon.com/images/M/MV5BMzNjMmYzNGUtZjM5MC00MmNjLTg3N2YtYWRhN2JmNjBlOWQ2XkEyXkFqcGdeQXVyMTI1NDAzMzM0._V1_QL75_UY281_CR11,0,190,281_.jpg","['2019', '2021']",1
Kuzeyin Oglu Volkan Konak,None,None,['Music. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BM2Y1NmJhMmMtOWRlOS00YzczLWI2ODQtZjM0MzllMGUxOWQwXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX190_CR0,28,190,281_.jpg",['2021'],None
Kuzgun,120,7.9,['Action. Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BZDVhNjIxOTUtNGQxNC00NGU1LTlmYTQtYzQ0M2UyODBmZDhmXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR193,0,190,281_.jpg",['2019'],None
Kuzucuk,14,5.3,['Animation. Family'],None,"['2012', '2013']",1
Kökler,28,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BMzJmMmNjYTMtYzVjMS00YWZjLWI4MTItMTJlZGFlZTE4ZmY5XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg","['2022', ' ']",1
Köpek,None,4.6,['Adventure'],"https://m.media-amazon.com/images/M/MV5BYzA1MjQ5ZDItN2YzZi00YjQ0LTlhNGUtNjRiYzk4YjZkZDIyXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR15,0,190,281_.jpg",['2005'],3
Köprü,90,7.6,['Drama'],"https://m.media-amazon.com/images/M/MV5BMjE0ZTZhOTYtZmIxNS00MWIxLWI5MWMtNTAxZTI5ODQyYjRmXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX140_CR0,0,140,140_.jpg","['2006', '2008']",None
Kör Nokta,None,None,['Drama. Crime. Mystery'],"https://m.media-amazon.com/images/M/MV5BOTgyMzMwNTQ3Ml5BMl5BanBnXkFtZTgwMDk2NjE0MDI@._V1_QL75_UY281_CR6,0,190,281_.jpg",[''],None
Kördügüm,140,6.6,['Drama'],"https://m.media-amazon.com/images/M/MV5BNzhjNTk5ODUtYTI1OC00ZTYxLWE4ZDMtNTY2YTYxNDk0M2YwXkEyXkFqcGdeQXVyNjAzNTY1NDk@._V1_QL75_UY281_CR5,0,190,281_.jpg",['2016'],1
Köstebekgiller,None,4.4,['Animation. Adventure. Family'],"https://m.media-amazon.com/images/M/MV5BMjE5ZmRlNjYtZTc3OS00ZDAwLTg2N2YtNDg1MzlhYTBkNWQyXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR1,0,190,281_.jpg","['2012', '2014']",1
Kötü Yol,90,5.6,['Drama'],"https://m.media-amazon.com/images/M/MV5BZDU0YzBlODMtYWJlOC00M2VhLWI3MTktMmQ1MDQ1MGQxYzc3XkEyXkFqcGdeQXVyOTM4NDAxMjA@._V1_QL75_UY140_CR20,0,140,140_.jpg",['2012'],None
Köy Doktoru,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMmQxZmVmNTMtMWFmYS00ODQ1LWExNzQtOTQ1M2RmYTJkZWQwXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR81,0,190,281_.jpg","['1989', '1990']",None
Kübra Par'la Acik ve Net,None,None,['News. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYjdjNTM0MmUtNWQ3ZC00Y2VlLTgzY2ItYWNkNjQ2MWY4MGM1XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_QL75_UX140_CR0,12,140,140_.jpg",['2020'],None
Kül ve Ates,None,5.2,['Drama'],"https://m.media-amazon.com/images/M/MV5BMzY4ZTBkNTMtOTYyOC00NjBhLThmYjItNDlmYjBhNGEzZTEzXkEyXkFqcGdeQXVyODkxNTU2MjE@._V1_QL75_UY281_CR138,0,190,281_.jpg",['2009'],None
Külahta Erimis Dolunay,None,None,['Drama. Mystery'],None,['2019'],None
Külkedisi,None,None,None,"https://m.media-amazon.com/images/M/MV5BMWNiYTYxODAtNDQ1NC00ZDE5LWE3M2ItYTM2Y2I3NWFjNzgzXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR11,0,190,281_.jpg",[''],2
Küçük Aga,105,4.0,['Comedy. Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BOWU1ZTg0YmMtNGZhMi00ZGQxLWIwYzAtNmU5MTg1ZDM3ZDVjXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR5,0,190,281_.jpg","['2014', '2015']",3
Küçük Besleme,60,4.9,['Drama'],"https://m.media-amazon.com/images/M/MV5BZmQ2ZDE3MTAtNzBkZi00NWVjLTgzMGItMWUzZmQzMjExZGM2XkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_QL75_UX190_CR0,2,190,281_.jpg","['1999', '2001']",3
Litle Bride,None,4.0,['Drama'],"https://m.media-amazon.com/images/M/MV5BMjUxYTcwNDktNTJmOS00M2ZiLThiZmEtZmZjYTEwOGU2OTY2XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR27,0,190,281_.jpg","['2013', '2015']",2
Küçük Hanimefendi,None,6.6,['Drama'],"https://m.media-amazon.com/images/M/MV5BMWRhNWU3MGItODJhNi00NDgzLTlhMTUtNTI3ZTEyMDVmNDVhXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR93,0,190,281_.jpg","['2011', '2012']",None
Küçük Ibo,45,3.5,['Drama'],"https://m.media-amazon.com/images/M/MV5BYWQ2ZmEzMGEtZjZiNS00ZjI5LTk3MTItYmFjNWQ3YjI2Y2E5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTEyODUwMzM@._V1_QL75_UY281_CR4,0,190,281_.jpg","['1997', '2000']",2
Küçük Kadinlar,90,3.4,['Drama'],"https://m.media-amazon.com/images/M/MV5BYThjMzVkNjAtZjg3Zi00NDIzLThmNWEtZGIzNzhkM2EwM2RiXkEyXkFqcGdeQXVyNTYxNDk3MTE@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2008', '2011']",None
Küçük Seyler,None,6.8,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMTc3OTM0NzExNl5BMl5BanBnXkFtZTgwMzI1Mjk5NzE@._V1_QL75_UY281_CR4,0,190,281_.jpg","['2002', '2012']",1
Little Secrets,120,3.7,['Drama'],"https://m.media-amazon.com/images/M/MV5BNTZlMDNlN2YtOGNmNy00MTkyLTk3MDUtZjZjMDY3YzcxODc1XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2010', '2011']",8
Laf Lafi Açiyor,None,5.6,['Comedy. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BNDU5ZjIxNmUtYTFjMy00YmNmLWE1M2UtMmIyYzQxOWE2ZmUwXkEyXkFqcGdeQXVyNTczMjA3ODg@._V1_QL75_UY281_CR87,0,190,281_.jpg","['1991', '2007']",None
Lahmacun ve Pizza,None,4.6,['Comedy'],"https://m.media-amazon.com/images/M/MV5BODg4NTBkZmItZTczOC00ZjNiLTgwMDQtMTMwZmQ5YzM5OGEwXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR4,0,190,281_.jpg",['2002'],5
Lale Devri,91,3.2,['Drama'],"https://m.media-amazon.com/images/M/MV5BNjEyYTYzZDItMzY0Yy00ZmQ1LTk3YjMtM2Y3YzI0ZGMwNjU5XkEyXkFqcGdeQXVyMTA2NjY5NzM2._V1_QL75_UY281_CR172,0,190,281_.jpg","['2010', '2014']",1
Last Promise,20,None,['Reality-TV'],None,['2022'],None
Latif Dogan Yollarda,None,None,['Adventure'],"https://m.media-amazon.com/images/M/MV5BYjExNDliOTAtYjFhMC00M2U3LWE2ZjktMWExNzM4MDdhN2M2XkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_QL75_UY281_CR18,0,190,281_.jpg",['2017'],1
Leke,120,5.3,['Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BZDUxYTQ4ODYtZjMzZS00ZTU3LWEwZjYtYjI4MDMxMzk0M2ZmXkEyXkFqcGdeQXVyMTIyMjI4OTkx._V1_QL75_UY281_CR173,0,190,281_.jpg",['2019'],None
Lemi,None,None,None,"https://m.media-amazon.com/images/M/MV5BZGZlN2QzYTQtNmZkMy00YjdiLWIwOGUtMzlhZTJlMmIyNmJhXkEyXkFqcGdeQXVyOTQ2MjQ3MTI@._V1_QL75_UY281_CR19,0,190,281_.jpg",[''],6
Leyla and Mecnun,80,9.1,['Adventure. Comedy. Drama'],"https://m.media-amazon.com/images/M/MV5BNTY5MjAyZjEtYjRjNi00MThhLTljMTQtYzU3YTNlODUyNDFjXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_QL75_UX140_CR0,0,140,140_.jpg","['2011', '2022']",None
Leylan,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BZWU4NDZlNDEtYTc0NS00ZTZiLTgwZTctMDM4ZWI3MGI4YjAwXkEyXkFqcGdeQXVyMTI5NzQyNTI0._V1_QL75_UX140_CR0,12,140,140_.jpg",['2007'],None
Leylifer,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BODgyNzFlMjctNjE5ZS00OThlLTg3MTUtYzE1Y2NlNGU2NDQyXkEyXkFqcGdeQXVyNjkwOTQzMjQ@._V1_QL75_UY281_CR87,0,190,281_.jpg",[''],1
Life Style,None,None,['Talk-Show'],None,"['2016', ' ']",None
Life's Good,None,None,['News'],"https://m.media-amazon.com/images/M/MV5BYWE4ZmUxODgtOTUxZC00ZmIwLThmMDgtODgxMjI0ZmZjZGM2XkEyXkFqcGdeQXVyODc5Mjc4Nzg@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2011', ' ']",1
Likya Yolu,None,None,None,"https://m.media-amazon.com/images/M/MV5BYTM2NmJjMDQtMGEyOS00MDZhLTg0MmUtNDViNTY1Mzk0MTY2XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX140_CR0,0,140,140_.jpg",['2021'],None
Limit,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BZDkyOWE3Y2YtODc5ZC00YTQxLWEzMGYtZTFkNTQwY2E5MTBjXkEyXkFqcGdeQXVyNjgzNDU2ODI@._V1_QL75_UY281_CR6,0,190,281_.jpg",[''],4
Limon and Oli,5,None,['Animation'],"https://m.media-amazon.com/images/M/MV5BMjA5YTMxNWUtNDU0Yi00NjhhLTlmYWYtZmFjYTgxM2RkMjM2XkEyXkFqcGdeQXVyMTU4MjUwMjI@._V1_QL75_UY281_CR100,0,190,281_.jpg","['2012', '2015']",1
Lise Defteri,60,5.8,['Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BMzE0YzgwZGMtYjFhYS00ZjdiLWI0YTUtOTI5YTU1MmQ3YmFhXkEyXkFqcGdeQXVyNzE5MjgzNDY@._V1_QL75_UY281_CR1,0,190,281_.jpg","['2003', '2004']",1
Lise Devriyesi,None,5.1,['Comedy. Crime'],"https://m.media-amazon.com/images/M/MV5BYTQ5NDY0NDktZmY2OS00YmQ5LWEzN2QtMThkNzFkMTE5MzVlXkEyXkFqcGdeQXVyNzExNDUzOTY@._V1_QL75_UY281_CR155,0,190,281_.jpg",['2017'],5
Londra Merkez,None,9.8,['Comedy. Sport'],"https://m.media-amazon.com/images/M/MV5BZTNmYTgxM2ItMjM5ZS00NTI4LTg1MzAtZTYwMTM3OGFhZTQ4XkEyXkFqcGdeQXVyODc5Mjc4Nzg@._V1_QL75_UY281_CR25,0,190,281_.jpg","['2018', ' ']",1
Los Sohbet,None,None,['Talk-Show'],None,['2019'],None
Lênûsa Botan,46,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BOTY4NGNhNDYtYWM0Ny00MjBiLWE1OWYtN2U4YjVmYjUwMDIwXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR27,0,190,281_.jpg",[''],None
M.U.C.K.,90,4.0,['Musical'],"https://m.media-amazon.com/images/M/MV5BNjNlMTAyN2MtYjkxZi00OGJjLTgxYzgtZjcyNTg3MzZmMWE4XkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UX140_CR0,0,140,140_.jpg",['2012'],None
Macide Ögretmen,None,None,['Drama. Romance'],None,['1988'],None
Made in Turkey,None,None,['News'],"https://m.media-amazon.com/images/M/MV5BODgzY2I1MmYtNWExOC00MGExLTgyYTgtMjJlMzdhYjA1ZTIzXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY140_CR55,0,140,140_.jpg",['2011'],None
Magarsus,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BOWJmZDFiOTMtMzI2OC00MmZjLTljZDYtYjk2NjYwNDYwZDFjXkEyXkFqcGdeQXVyMjk0ODg4Mjk@._V1_QL75_UY281_CR5,0,190,281_.jpg","['2023', ' ']",None
Magic Factory,None,None,['Animation'],"https://m.media-amazon.com/images/M/MV5BNjc4MzU2ODctNjQwZi00OWRlLTliYWMtOTY0YTY5YTRmMTk1XkEyXkFqcGdeQXVyNjM3MjMyMzE@._V1_QL75_UY281_CR137,0,190,281_.jpg",['2018'],None
Magic Necmi,None,5.0,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BMjVmYzI5MWEtOGUxMS00MzI5LThjMzYtYjNjOGJkMTFiMzExXkEyXkFqcGdeQXVyNTUyNjIyMzg@._V1_QL75_UY281_CR154,0,190,281_.jpg",['2007'],TopTop-rated
Mahallenin Muhtarlari,None,6.1,['Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BNjhiZWQyN2EtYWNkNi00NTA1LWI4NjMtZTdiMWZmNGMxMDc1XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg","['1992', '2002']",2
